,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,capital-gain,capital-loss,hours-per-week
13509,2,8,1,1,1,0,0,38,0,41,303510,0,0,40
13510,2,9,1,3,1,0,0,38,1,57,171242,0,0,40
13511,6,11,1,8,1,0,0,38,0,28,39388,0,0,60
13512,3,8,6,4,0,0,1,38,0,62,197218,0,0,18
13513,4,9,0,10,3,0,0,38,0,22,151991,0,0,20
13514,2,12,1,3,1,0,0,38,1,38,374524,0,0,40
13515,5,6,0,5,0,0,0,38,0,34,267352,0,0,30
13516,3,8,1,7,1,0,0,38,1,45,364563,0,0,40
13517,2,10,1,6,1,0,0,38,0,37,186035,0,0,55
13518,2,8,4,9,5,0,0,38,0,21,47541,0,0,40
13519,2,8,0,6,0,1,0,38,0,49,151107,0,0,40
13520,2,8,0,4,3,1,0,38,0,24,500509,0,0,40
13521,2,12,4,1,0,0,0,38,1,47,138107,0,2258,40
13522,5,9,0,10,3,0,1,38,0,20,225515,0,0,24
13523,2,15,1,3,2,0,1,38,1,27,153291,0,0,50
13524,2,8,5,4,0,0,1,38,0,40,169885,0,0,40
13525,5,9,0,7,3,0,1,38,0,19,112780,0,0,30
13526,3,12,4,3,0,0,1,38,0,31,175778,0,0,40
13527,2,8,1,9,1,0,0,38,1,43,55213,0,1977,52
13528,2,12,1,1,1,0,0,38,1,48,38950,15024,0,50
13529,6,8,1,8,1,0,0,38,1,64,65991,7298,0,45
13530,2,8,5,6,4,0,0,38,0,39,174330,0,0,40
13531,2,8,1,6,1,0,0,38,0,50,35224,0,0,40
13532,2,11,4,4,4,0,1,38,0,52,175622,0,0,40
13533,2,13,1,3,2,0,1,38,0,44,164678,0,0,45
13534,1,8,1,7,1,0,0,38,1,50,87263,0,0,55
13535,2,8,1,7,1,0,0,38,1,54,163671,0,1887,65
13536,6,5,0,8,3,0,0,38,0,17,181317,0,0,35
13537,5,8,1,0,1,1,0,38,0,33,177945,0,0,40
13538,2,5,0,9,3,0,1,38,0,28,47168,0,0,40
13539,6,12,1,5,1,0,0,38,0,39,190023,0,0,60
13540,2,11,0,6,4,0,0,38,0,33,168782,0,0,40
13541,2,3,0,4,5,0,0,38,0,59,175290,0,0,32
13542,2,1,6,13,0,1,1,38,0,74,145463,0,0,15
13543,2,9,1,11,1,0,0,38,1,54,159755,0,0,40
13544,2,10,1,9,1,0,0,38,0,31,113364,0,0,55
13545,2,9,5,5,4,0,1,38,0,31,487742,0,0,40
13546,2,9,0,5,3,2,1,38,0,20,304710,0,0,20
13547,3,13,1,3,1,0,0,38,1,54,185846,0,1977,40
13548,2,11,1,0,1,0,0,38,0,42,212894,2407,0,40
13549,6,15,1,3,1,0,0,38,0,57,315460,0,0,36
13550,2,8,6,6,4,2,1,34,0,49,135643,0,0,40
13551,2,14,1,1,1,2,0,18,1,40,220977,3103,0,40
13552,0,8,0,13,3,0,0,38,0,19,117444,0,0,30
13553,2,8,0,0,0,0,0,38,0,38,202683,0,0,40
13554,2,8,1,9,1,0,0,38,1,39,164866,0,0,42
13555,2,10,1,5,1,0,0,38,1,43,191814,7688,0,50
13556,0,9,4,6,0,0,0,38,0,32,227160,0,0,40
13557,2,12,1,5,2,0,1,38,0,57,158077,0,0,40
13558,2,15,1,3,1,0,0,38,1,38,191103,0,0,99
13559,2,12,0,4,0,0,1,38,0,25,193701,0,0,38
13560,2,12,0,3,0,0,1,38,0,40,143046,0,0,45
13561,2,12,1,1,1,0,0,38,1,34,206297,0,0,48
13562,6,8,4,8,3,0,0,38,0,35,188563,0,0,50
13563,2,9,4,0,0,0,1,38,0,53,35102,0,0,34
13564,2,9,0,9,4,0,0,38,0,21,203055,0,0,40
13565,2,12,1,6,1,0,0,38,0,43,309932,0,0,40
13566,6,8,1,6,1,0,0,38,0,43,243432,0,0,60
13567,2,11,0,3,4,1,1,38,0,22,177107,0,0,35
13568,6,8,1,5,1,0,0,38,0,64,113929,0,0,35
13569,6,7,0,2,3,0,0,38,0,19,291509,0,0,28
13570,2,13,0,3,0,0,1,38,0,40,222011,3325,0,40
13571,2,8,1,2,1,0,0,38,0,34,186824,0,0,70
13572,2,8,1,0,2,0,1,38,0,46,192768,0,0,40
13573,2,8,0,9,5,0,0,25,0,35,234962,0,0,40
13574,2,9,1,7,1,0,0,38,0,32,83253,0,0,60
13575,2,9,0,6,3,0,0,38,0,26,248990,0,0,40
13576,2,8,0,6,0,0,0,38,0,25,346159,0,0,40
13577,2,12,1,10,1,0,0,38,1,55,272656,0,0,55
13578,2,9,0,5,3,0,1,38,0,22,60552,0,0,40
13579,4,9,4,0,3,0,0,38,0,29,33798,0,0,20
13580,6,8,1,1,1,0,0,38,0,38,112158,0,0,99
13581,2,9,6,4,0,0,1,38,0,55,200992,0,0,35
13582,2,8,1,1,1,0,0,38,0,26,98155,0,0,40
13583,7,12,0,3,0,4,0,38,0,34,79586,0,0,60
13584,4,8,0,0,3,0,1,38,0,25,143062,0,0,40
13585,2,8,4,3,0,0,1,38,0,39,101146,4650,0,40
13586,3,6,0,1,3,0,0,38,0,18,284450,0,0,25
13587,4,4,1,8,1,0,0,38,0,58,159021,0,0,40
13588,3,11,0,6,3,0,1,38,0,34,353270,0,0,40
13589,6,9,0,1,3,2,0,34,0,29,162312,0,0,45
13590,4,14,4,3,4,0,0,38,1,49,231961,0,0,50
13591,2,12,0,0,0,0,1,38,0,38,181943,0,0,35
13592,2,9,0,4,3,0,0,38,0,21,163595,0,0,35
13593,2,12,1,3,1,0,0,38,1,28,130856,0,0,40
13594,2,9,1,1,2,0,1,7,1,42,208875,0,0,40
13595,6,10,0,4,3,0,0,38,0,29,58744,0,0,60
13596,2,8,4,0,4,0,1,38,0,48,116641,0,0,45
13597,2,12,1,8,1,0,0,38,0,40,69333,0,0,40
13598,2,9,1,6,1,0,0,38,1,36,320811,0,0,40
13599,2,12,1,5,1,0,0,38,1,34,197886,0,0,60
13600,6,1,1,5,1,0,0,25,0,57,253914,0,0,35
13601,2,4,0,4,0,0,0,7,0,24,89154,0,0,40
13602,2,4,5,4,4,0,1,25,0,32,372317,0,0,23
13603,6,8,0,5,3,0,0,27,0,18,296090,0,0,48
13604,2,8,1,7,1,0,0,38,0,39,192614,0,0,56
13605,2,6,4,7,3,0,0,38,0,39,403489,0,0,40
13606,2,6,0,4,3,0,1,38,0,18,169652,0,0,12
13607,2,9,0,6,3,0,0,38,0,20,217467,0,0,40
13608,5,4,0,7,3,0,1,38,0,27,162104,0,0,40
13609,2,5,1,7,1,0,0,38,0,54,175912,0,0,40
13610,6,8,1,7,1,0,0,38,1,40,179533,0,0,75
13611,2,9,1,0,1,0,0,38,0,27,149624,0,0,30
13612,2,8,0,9,3,0,1,38,0,27,289147,0,0,40
13613,5,12,0,10,0,0,0,38,0,43,347720,0,0,50
13614,2,12,0,1,5,0,1,38,0,22,406978,0,0,40
13615,2,6,0,5,4,0,1,30,0,17,193199,0,0,12
13616,7,10,1,5,1,0,0,38,1,37,163998,0,0,50
13617,2,5,5,1,0,1,0,38,0,49,173115,4416,0,99
13618,2,11,0,4,4,1,0,38,0,33,333701,0,0,40
13619,4,9,0,1,3,0,0,38,0,21,48121,0,1602,10
13620,2,8,4,6,0,0,0,38,0,45,186256,0,0,40
13621,2,8,1,2,1,0,0,38,0,33,104525,0,0,40
13622,2,12,1,6,1,0,0,38,0,25,104097,2829,0,60
13623,2,8,1,5,1,0,0,38,0,71,212806,0,0,36
13624,3,12,0,3,3,0,1,38,0,23,203353,0,0,45
13625,2,15,1,3,1,0,0,38,1,41,130126,0,0,80
13626,0,5,0,13,4,0,1,38,0,21,270043,0,0,30
13627,2,8,2,5,4,0,1,4,0,47,218435,0,0,20
13628,2,12,0,5,0,0,0,38,0,30,154120,0,0,65
13629,2,9,1,0,2,0,1,5,0,40,193537,0,0,40
13630,2,9,4,5,4,0,1,38,0,44,84535,0,0,48
13631,2,13,1,3,1,0,0,38,1,50,150999,0,1977,40
13632,4,8,1,8,1,0,0,38,0,31,157673,0,0,40
13633,2,8,1,11,1,0,0,38,0,68,217424,0,0,24
13634,2,7,1,0,1,0,0,38,0,45,358886,2407,0,50
13635,2,12,0,3,3,0,0,38,0,38,186191,0,0,40
13636,7,6,1,1,1,0,0,38,0,78,212660,0,0,10
13637,7,11,1,8,1,0,0,38,0,31,31740,0,0,55
13638,2,8,4,0,0,0,0,38,0,39,498785,0,0,40
13639,6,3,1,9,1,0,0,38,1,36,35945,7298,0,45
13640,3,13,4,3,4,0,1,1,0,46,162566,0,0,50
13641,2,9,1,0,1,2,0,38,1,30,118861,0,0,50
13642,2,9,0,5,4,0,0,38,0,34,206609,0,0,35
13643,5,8,5,0,5,1,0,38,0,30,423064,0,0,35
13644,2,12,1,5,1,1,0,38,1,47,191957,0,0,40
13645,2,9,1,0,2,0,1,38,1,40,223934,0,0,17
13646,0,8,1,1,1,0,0,38,0,62,129246,0,0,40
13647,6,8,1,5,1,1,0,22,0,44,195486,0,0,70
13648,2,8,4,6,5,0,1,39,0,40,114580,0,0,40
13649,2,9,0,7,3,0,0,38,0,20,119215,0,0,40
13650,2,12,1,1,1,0,0,38,1,45,240554,0,0,40
13651,2,12,1,1,1,0,0,38,1,55,199067,15024,0,42
13652,2,8,0,9,3,0,1,38,0,51,144084,0,0,40
13653,2,9,1,2,1,0,0,38,0,38,358682,0,0,40
13654,3,13,1,3,1,0,0,38,1,49,59612,0,0,40
13655,4,12,1,1,1,0,0,38,1,49,391585,15024,0,40
13656,3,8,5,4,4,0,1,38,0,30,101345,0,0,26
13657,2,9,0,1,3,0,0,38,0,20,117618,0,0,40
13658,2,4,5,8,4,1,0,38,0,34,231238,0,0,40
13659,3,8,6,7,4,0,1,38,0,42,143046,0,0,40
13660,2,13,1,5,1,0,0,38,1,46,326857,0,2415,65
13661,2,12,0,3,0,0,1,38,1,43,203642,0,0,40
13662,2,8,0,0,0,0,1,38,0,62,88579,0,0,38
13663,2,9,0,9,3,0,1,38,0,21,240517,0,0,70
13664,3,1,6,2,4,1,0,38,0,58,156649,0,0,40
13665,2,12,1,0,2,0,1,38,0,30,143392,0,0,40
13666,2,8,5,6,4,0,0,29,0,37,365465,0,0,70
13667,4,12,0,10,3,0,1,38,0,22,264710,0,0,40
13668,4,4,0,0,0,0,1,38,0,64,223830,0,0,38
13669,2,8,1,7,1,0,0,38,1,42,154374,0,0,50
13670,4,8,1,6,1,0,0,38,0,43,242521,0,0,40
13671,2,9,4,0,0,0,1,38,0,34,124569,0,0,40
13672,2,8,0,4,3,0,1,38,0,25,209230,0,0,6
13673,2,9,0,0,3,0,0,38,0,21,162228,0,0,40
13674,5,8,1,0,1,0,0,38,1,45,60267,0,0,40
13675,6,10,1,1,1,0,0,38,1,55,76901,0,0,55
13676,2,8,0,6,3,0,0,38,0,24,137876,0,0,50
13677,6,9,1,1,1,0,0,38,0,70,347910,0,0,35
13678,3,12,0,3,0,0,0,38,0,27,138917,0,0,35
13679,2,9,1,6,1,0,0,38,0,34,532379,0,0,40
13680,2,12,1,7,1,0,0,38,0,57,31532,0,0,40
13681,6,8,1,1,1,0,0,38,0,37,30973,0,0,40
13682,2,1,1,1,1,0,0,38,1,52,117295,0,0,50
13683,2,8,1,6,1,0,0,38,0,32,295282,0,0,48
13684,2,11,1,6,1,0,0,38,0,42,190786,0,0,40
13685,2,12,0,9,3,1,1,38,0,24,246207,0,0,40
13686,2,8,1,2,1,1,0,38,0,50,130780,0,0,40
13687,2,10,1,6,1,0,0,38,0,36,186212,0,0,50
13688,2,8,1,9,1,0,0,38,0,42,175526,0,0,40
13689,2,8,0,0,0,0,1,38,0,40,207025,6849,0,38
13690,5,12,0,0,0,0,0,38,0,39,82622,0,0,45
13691,2,12,1,1,1,0,0,3,1,51,199688,0,1977,60
13692,4,12,1,11,1,1,0,38,0,38,318886,0,0,52
13693,2,8,0,4,3,0,0,38,0,18,256005,0,0,40
13694,6,2,0,5,0,0,1,38,0,63,217715,0,0,3
13695,2,13,1,5,1,0,0,38,1,50,205803,15024,0,40
13696,6,8,1,6,1,0,0,4,0,82,240491,0,0,40
13697,2,8,4,2,3,0,0,38,0,33,154120,0,0,45
13698,2,9,1,7,1,2,0,38,0,37,69251,0,0,40
13699,2,8,2,7,3,0,0,28,0,24,333505,0,0,40
13700,2,12,0,1,4,0,1,38,0,31,168521,0,0,50
13701,2,8,4,9,3,0,1,38,0,59,193568,0,0,40
13702,2,7,0,8,3,0,0,38,0,18,426895,0,0,55
13703,6,9,1,5,1,0,0,38,0,47,131826,0,0,40
13704,2,6,1,8,1,0,0,38,0,48,79646,0,0,50
13705,2,12,0,3,4,4,1,38,0,27,167031,0,0,33
13706,2,6,0,4,3,2,0,29,0,34,73199,0,0,40
13707,2,11,1,11,1,0,0,38,0,50,114056,0,0,84
13708,6,9,1,8,1,0,0,38,0,57,110417,0,0,75
13709,2,8,1,11,1,0,0,38,0,60,33266,0,0,40
13710,2,8,1,0,1,0,0,38,1,39,154410,0,0,40
13711,7,9,4,8,4,0,1,38,1,56,154537,0,0,50
13712,2,8,0,5,3,0,1,38,0,18,27780,0,0,25
13713,2,10,1,3,2,0,1,38,0,26,142914,0,0,75
13714,2,9,1,5,2,0,1,38,1,37,190987,7298,0,40
13715,2,8,0,5,3,0,1,38,0,20,314422,0,0,30
13716,3,13,0,3,0,0,0,38,0,29,273771,0,0,45
13717,2,8,4,7,0,0,0,38,0,30,175083,0,0,52
13718,2,9,0,4,3,0,0,38,0,21,63665,0,0,15
13719,3,9,0,11,3,0,1,38,0,24,193416,0,0,40
13720,2,8,1,9,1,0,0,38,0,51,74275,0,0,40
13721,2,8,4,0,4,0,1,38,0,31,122609,0,0,40
13722,2,12,1,3,1,0,0,38,1,45,225456,0,1977,40
13723,3,9,1,6,1,0,0,38,0,36,116892,0,0,40
13724,2,12,0,3,3,0,1,38,0,29,196971,0,0,72
13725,2,8,0,5,0,0,1,38,0,20,105312,0,0,35
13726,2,9,6,0,0,0,1,38,0,46,108699,0,0,60
13727,2,8,1,7,1,0,0,38,0,44,171615,0,0,45
13728,2,8,4,1,0,0,1,38,0,39,388023,0,0,38
13729,2,12,4,1,0,0,0,38,0,39,181553,0,0,55
13730,2,8,1,9,1,0,0,38,1,45,170850,0,0,44
13731,2,9,1,1,1,0,0,38,0,28,187479,0,0,55
13732,2,9,1,0,2,0,1,38,0,44,277720,0,0,35
13733,3,8,1,1,1,1,0,38,1,48,493862,7298,0,38
13734,2,8,0,0,0,0,1,38,0,27,220754,0,0,70
13735,6,8,1,1,1,0,0,38,0,34,209768,0,0,40
13736,2,8,1,6,1,0,0,38,0,35,93225,0,0,40
13737,5,8,0,6,0,0,0,38,0,28,341709,0,0,40
13738,2,15,0,3,0,0,1,38,0,25,236242,0,0,30
13739,2,9,0,5,3,1,1,38,0,21,121889,0,0,20
13740,2,6,0,4,3,0,0,38,0,18,318190,0,0,15
13741,6,3,6,8,4,0,1,38,0,63,111306,0,0,10
13742,2,6,0,5,3,1,1,38,0,18,198614,0,0,8
13743,2,8,1,6,1,0,0,38,0,32,193231,0,0,40
13744,2,6,0,7,4,0,1,38,0,25,104614,0,0,40
13745,2,6,0,7,3,0,0,38,0,19,172368,0,0,20
13746,2,9,0,7,0,0,0,38,0,23,60331,0,0,60
13747,2,13,1,1,1,2,0,23,0,38,154568,0,0,40
13748,2,13,1,3,1,0,0,38,1,36,192939,0,1977,60
13749,2,8,4,4,0,1,1,38,0,43,138184,0,1762,35
13750,2,12,1,1,1,0,0,8,1,45,238567,0,0,40
13751,2,8,1,6,1,4,0,25,0,30,208068,0,0,40
13752,2,8,1,6,1,1,0,38,0,46,181810,4064,0,40
13753,5,9,4,0,4,1,1,38,0,24,283918,0,0,25
13754,2,9,0,1,0,0,1,38,1,42,107276,0,2444,40
13755,2,9,0,5,3,0,1,38,0,23,37783,0,0,40
13756,2,8,0,0,0,0,0,38,0,27,263552,0,0,50
13757,2,9,0,2,0,0,0,38,0,48,255439,0,0,40
13758,7,8,0,6,0,0,0,38,0,31,344275,0,0,44
13759,2,1,0,4,5,0,1,7,0,31,70568,0,0,25
13760,2,7,0,5,3,0,1,38,0,18,127827,0,0,25
13761,2,8,0,5,0,0,1,38,0,36,185203,0,0,40
13762,2,12,1,1,1,0,0,38,1,58,123436,7688,0,50
13763,6,8,1,8,1,0,0,38,0,51,136322,0,1579,40
13764,2,8,0,0,3,0,1,38,0,22,187052,0,0,40
13765,2,5,1,5,1,0,0,38,0,72,177769,0,0,15
13766,2,5,1,8,1,0,0,38,0,61,68268,0,0,55
13767,2,9,1,9,1,0,0,38,0,42,424855,3908,0,40
13768,5,8,4,3,4,2,1,24,0,37,81853,0,0,40
13769,7,8,1,1,1,0,0,38,1,30,153549,0,0,50
13770,2,10,4,1,0,0,1,38,0,40,271393,0,0,40
13771,2,8,0,0,3,0,0,38,0,20,198148,0,0,40
13772,2,12,1,5,1,0,0,38,0,65,469602,0,0,15
13773,2,9,4,5,4,0,1,38,0,36,163290,0,0,40
13774,2,8,0,9,0,0,0,38,0,37,295949,0,0,40
13775,6,9,1,5,1,0,0,38,0,33,125279,0,0,60
13776,3,8,6,4,4,0,1,38,0,64,182866,0,0,40
13777,6,12,1,8,1,0,0,38,1,61,111563,0,0,20
13778,2,12,0,5,4,0,1,38,0,38,34173,0,0,45
13779,2,12,1,1,1,0,0,38,1,27,183627,0,1977,50
13780,2,12,0,3,3,2,1,29,0,24,197757,0,0,40
13781,2,12,0,3,0,0,0,38,1,39,98941,0,0,40
13782,2,12,1,5,1,0,0,38,1,44,205474,0,0,40
13783,2,9,4,0,5,0,1,38,0,47,206659,0,0,40
13784,3,15,1,11,1,0,0,38,0,73,191394,0,0,40
13785,2,12,1,0,1,2,0,29,0,66,244661,0,0,40
13786,2,9,1,0,1,0,0,38,1,53,47396,0,0,50
13787,4,12,1,1,1,0,0,38,1,43,270721,0,0,55
13788,4,14,1,3,1,0,0,38,1,57,32694,0,0,40
13789,2,10,4,9,3,0,1,38,0,44,171256,0,0,45
13790,2,12,1,1,1,0,0,38,0,59,169982,0,2002,50
13791,6,8,6,4,5,1,1,38,0,52,217210,0,0,40
13792,2,9,0,6,3,0,0,38,0,46,218329,0,0,40
13793,2,9,0,4,3,0,1,38,0,20,386643,0,0,40
13794,5,8,1,0,1,0,0,38,1,37,125933,0,0,40
13795,6,9,1,1,1,0,0,38,0,41,155767,0,0,50
13796,5,8,1,0,1,1,0,38,0,39,432555,0,1628,40
13797,2,8,1,5,1,0,0,38,0,30,54929,0,0,55
13798,2,9,4,9,0,0,0,38,0,59,162136,0,0,56
13799,2,12,0,0,3,0,1,38,0,22,256504,0,0,40
13800,2,8,4,0,4,0,1,38,0,40,162098,0,0,30
13801,6,12,1,3,1,0,0,38,0,39,103110,0,0,50
13802,2,5,4,2,4,0,1,38,0,24,227610,0,0,58
13803,2,8,1,6,1,0,0,38,1,63,176696,0,0,40
13804,2,10,4,3,0,0,1,38,0,51,220019,0,0,40
13805,7,12,0,1,0,0,0,38,0,34,242984,0,0,50
13806,2,11,1,1,1,0,0,38,1,38,187847,0,0,50
13807,2,6,0,5,3,0,1,38,0,17,132636,0,0,15
13808,2,9,0,0,3,0,1,38,0,20,108887,0,0,25
13809,6,8,1,6,1,0,0,38,0,42,195897,0,0,40
13810,2,12,1,5,2,0,1,38,1,41,112181,0,0,12
13811,3,8,1,1,1,0,0,38,0,56,391926,0,0,40
13812,2,5,0,5,3,0,0,38,0,17,195505,0,0,5
13813,2,12,1,3,2,0,1,38,1,31,43819,7688,0,43
13814,2,9,1,5,2,0,1,38,0,23,145389,0,0,40
13815,1,9,0,8,3,0,0,38,0,33,186824,0,0,40
13816,3,12,5,3,0,0,0,38,0,36,101833,0,0,40
13817,2,2,1,4,1,2,0,32,0,37,82283,0,0,40
13818,2,8,5,6,3,1,1,38,0,52,99602,0,0,40
13819,2,8,1,1,1,0,0,38,0,28,213276,0,0,50
13820,2,8,1,6,1,0,0,29,0,59,424468,0,0,40
13821,2,5,0,9,5,2,0,39,0,30,176123,0,0,40
13822,2,11,0,6,0,0,0,38,0,32,38797,0,0,40
13823,2,3,0,6,0,0,0,38,0,30,101859,0,0,50
13824,2,8,1,6,1,1,0,38,0,53,87158,0,0,40
13825,6,5,1,6,1,0,0,38,0,54,205066,0,0,36
13826,2,12,0,1,0,1,0,35,0,26,56929,0,0,50
13827,2,12,2,9,0,2,0,30,0,34,25322,0,2339,40
13828,2,11,4,5,0,3,1,38,0,31,87950,0,0,40
13829,2,8,0,0,3,0,0,38,0,34,150154,0,0,40
13830,2,8,4,10,0,0,0,38,1,58,142076,4787,0,39
13831,4,8,1,11,1,0,0,38,0,30,112139,0,0,40
13832,2,8,1,6,1,0,0,32,0,53,149217,0,0,40
13833,2,9,4,0,3,0,1,38,0,27,189974,0,0,20
13834,2,2,1,2,1,0,0,25,0,23,109199,0,0,40
13835,2,11,1,6,1,0,0,38,0,24,190290,0,0,45
13836,2,12,1,5,1,0,0,38,1,36,189404,0,1977,35
13837,5,8,4,0,4,1,1,38,0,33,428271,0,0,35
13838,4,9,0,10,3,0,1,38,0,22,134192,0,0,10
13839,2,8,1,6,1,0,0,38,0,47,168211,0,0,44
13840,2,10,1,5,1,1,0,38,1,34,277314,0,1902,50
13841,5,15,4,3,4,0,0,38,1,44,316120,0,0,40
13842,2,11,0,3,0,0,1,38,0,41,107276,0,0,45
13843,2,8,5,13,0,2,0,38,0,45,112453,0,0,4
13844,2,8,1,6,1,0,0,25,0,24,346909,0,0,44
13845,6,12,1,7,1,0,0,38,0,65,105017,0,0,40
13846,2,12,4,3,4,0,1,38,0,45,317360,0,0,50
13847,2,12,0,5,0,0,0,38,0,23,189017,0,0,55
13848,2,8,1,9,1,0,0,38,0,54,138179,0,0,40
13849,2,6,0,9,0,0,1,5,0,40,299813,0,0,37
13850,2,2,4,13,4,0,1,25,0,45,265083,0,0,35
13851,2,8,1,5,1,0,0,38,0,50,185846,0,0,40
13852,2,10,0,4,5,0,0,38,0,40,184655,0,0,25
13853,2,9,0,6,0,0,0,38,0,24,200295,0,0,40
13854,2,8,1,6,1,0,0,38,0,42,117319,0,1672,40
13855,2,9,1,5,1,0,0,38,1,50,63000,0,0,60
13856,6,9,4,6,4,0,0,38,0,58,106942,0,0,40
13857,2,9,1,9,1,0,0,38,0,47,52795,0,0,46
13858,2,14,1,3,1,0,0,9,1,37,51264,0,0,99
13859,6,8,0,6,3,0,0,38,0,37,410919,0,0,35
13860,2,10,0,7,0,0,0,38,0,22,105592,0,0,45
13861,6,8,1,7,1,0,0,38,0,29,183151,0,0,48
13862,2,12,1,1,1,2,0,18,1,45,209912,0,0,40
13863,6,9,1,1,1,0,0,38,0,49,275845,0,0,60
13864,3,11,1,7,1,0,0,38,1,44,241851,4386,0,40
13865,2,8,4,4,0,0,1,38,0,72,89299,0,0,16
13866,6,8,1,4,1,0,0,38,0,63,106648,0,0,12
13867,2,8,1,3,1,0,0,38,0,26,58426,0,0,50
13868,6,11,1,6,1,0,0,38,0,58,121912,0,0,42
13869,2,8,1,6,1,0,0,38,0,40,170730,0,0,50
13870,2,9,1,5,1,0,0,38,0,56,257555,0,0,40
13871,6,9,1,8,1,0,0,38,0,55,51499,0,0,72
13872,2,12,0,5,5,0,1,38,0,28,195000,0,0,45
13873,2,8,1,1,2,0,1,38,0,57,108741,0,0,40
13874,2,13,4,1,0,0,0,38,1,37,184964,0,0,45
13875,2,8,4,0,0,0,1,38,0,44,156815,0,0,40
13876,2,8,1,9,1,0,0,38,0,31,49325,0,0,40
13877,2,9,1,0,1,0,0,10,0,42,121718,0,0,40
13878,2,9,0,4,3,0,1,38,0,18,172076,0,0,25
13879,6,5,1,6,1,0,0,38,0,57,327901,0,0,40
13880,3,9,1,4,1,0,0,38,0,53,215990,0,0,35
13881,2,8,1,1,1,0,0,38,1,38,210866,0,0,44
13882,2,8,4,5,0,0,1,38,0,33,322873,0,0,50
13883,2,13,4,3,4,0,1,38,0,42,265698,0,0,40
13884,7,8,1,12,1,0,0,38,0,70,26990,0,0,60
13885,2,8,1,6,1,0,0,38,0,50,177896,0,0,50
13886,2,8,1,9,1,0,0,38,0,50,189107,0,0,40
13887,2,10,1,2,1,0,0,26,0,28,306830,0,0,40
13888,5,6,4,0,0,0,1,1,0,72,39110,0,0,8
13889,2,8,1,5,1,0,0,38,0,33,155475,0,0,40
13890,2,8,1,4,1,2,0,29,0,47,135803,0,0,25
13891,2,9,1,3,1,0,0,38,1,48,117849,0,0,40
13892,6,12,1,3,1,0,0,38,1,64,339321,0,0,24
13893,2,6,0,13,0,0,1,38,0,19,318822,0,0,35
13894,2,11,4,0,4,0,1,38,0,48,174794,0,0,40
13895,2,8,1,9,1,0,0,38,1,37,204277,0,1848,48
13896,2,8,1,6,1,0,0,38,1,55,182460,15024,0,35
13897,2,13,0,13,0,0,1,15,0,24,193920,0,0,45
13898,5,8,4,0,0,0,1,38,0,42,91468,0,0,40
13899,2,8,1,0,2,0,1,1,1,43,106760,0,0,50
13900,2,10,0,6,3,1,1,38,0,34,375680,0,0,40
13901,7,13,1,1,1,0,0,38,0,55,222615,0,0,60
13902,2,8,1,4,1,0,0,38,0,22,190968,0,0,40
13903,2,9,4,0,0,0,1,38,0,39,76767,0,0,60
13904,6,12,1,1,1,0,0,38,0,50,203098,0,0,35
13905,3,9,1,7,1,0,0,38,1,47,162187,0,1887,40
13906,2,12,0,5,3,0,1,38,0,25,242729,0,0,20
13907,2,6,4,4,4,0,1,38,0,52,253784,0,0,20
13908,2,8,1,7,1,0,0,38,0,30,206051,0,0,40
13909,6,8,4,6,0,0,0,38,0,37,181553,0,0,50
13910,7,8,1,5,1,0,0,38,0,73,80986,0,0,20
13911,2,3,4,6,0,0,0,38,0,50,200783,0,0,60
13912,2,9,1,1,1,0,0,38,0,34,42596,0,0,45
13913,2,10,0,5,0,1,0,23,0,24,464502,0,0,40
13914,2,9,1,5,1,0,0,38,1,66,205724,0,0,24
13915,2,8,0,5,3,0,0,38,0,22,446140,0,0,55
13916,3,5,1,7,1,0,0,38,0,69,32287,0,0,25
13917,2,8,0,6,3,0,0,38,0,23,56774,0,0,40
13918,2,12,6,9,4,0,1,23,0,55,308118,0,0,40
13919,2,9,6,0,4,0,1,38,0,35,176279,0,0,30
13920,2,9,0,0,3,0,1,38,0,20,103277,0,0,35
13921,7,9,1,1,1,0,0,38,1,70,225780,0,0,20
13922,2,11,1,10,1,0,0,38,1,54,154728,7688,0,40
13923,2,8,0,4,0,2,0,23,0,34,149943,0,0,40
13924,4,14,1,3,1,0,0,38,1,38,22245,0,0,45
13925,2,3,4,2,3,0,0,38,0,33,93056,0,0,40
13926,2,8,5,4,0,0,1,38,0,43,270522,0,0,26
13927,7,9,1,1,1,0,0,38,0,60,123218,0,0,40
13928,6,12,6,3,0,0,1,17,0,81,123959,0,1668,3
13929,6,8,1,1,1,0,0,38,0,32,103642,0,0,55
13930,2,8,1,7,1,0,0,38,0,34,157747,0,0,45
13931,6,13,0,1,0,0,0,38,0,46,154083,0,0,25
13932,4,9,0,4,3,3,0,38,0,30,23037,0,0,84
13933,6,8,0,4,5,2,1,34,0,23,226891,0,0,20
13934,2,9,1,4,1,0,0,38,0,29,50028,0,0,40
13935,2,8,1,7,1,0,0,38,0,51,138251,0,0,60
13936,2,3,0,2,5,0,0,38,0,31,369825,0,0,25
13937,5,8,0,0,3,1,1,38,0,36,44364,0,0,36
13938,2,9,0,2,3,1,0,38,0,23,230704,0,0,22
13939,2,8,1,9,1,0,0,38,0,35,42044,0,0,30
13940,3,13,0,3,0,0,1,38,0,28,56340,0,0,40
13941,4,12,1,1,1,0,0,38,1,33,156015,0,0,40
13942,2,9,1,2,1,0,0,38,0,40,163434,0,0,40
